"trial_type","trial_index","time_elapsed","internal_node_id","group","round_payoff_matrix","rt","stimulus","button_pressed","consent","responses","age","gender","gender_other","view_history","selected_question","bot_response","round","isPractice","phase","participant_move","bot_move","participant_payoff","bot_payoff","value","matrix_number"
"decision","8","78489","0.0-8.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","4308","
          <p>Practice 2: Decision Phase</p>
          <p>You have <span id=""decision-countdown"">30</span> seconds to make your choice.</p>
          <p>Choose your action:</p>
          
          <table class=""payoff-matrix"">
            <tr>
              <th rowspan=""2"">Your Choice</th>
              <th colspan=""2"">Partner's Choice</th>
            </tr>
            <tr>
              <th>A</th>
              <th>B</th>
            </tr>
            <tr>
              <th>A</th>
              <td>(3,3)</td>
              <td>(0,5)</td>
            </tr>
            <tr>
              <th>B</th>
              <td>(5,0)</td>
              <td>(1,1)</td>
            </tr>
          </table>
        
        ","1","","","","","","","","","2","true","practice","B","B","1","1","",""
"html-button-response","9","80162","0.0-9.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","1672","
          <p>Results of Practice 2:</p>
          <p>You chose: B</p>
          <p>Your partner chose: B</p>
          
    <table class=""payoff-matrix"">
      <tr>
        <th rowspan=""2"">Your Choice</th>
        <th colspan=""2"">Partner's Choice</th>
      </tr>
      <tr>
        <th>A</th>
        <th>B</th>
      </tr>
      <tr>
        <th>A</th>
        <td id=""cell-AA"">(3,3)</td>
        <td id=""cell-AB"">(0,5)</td>
      </tr>
      <tr>
        <th>B</th>
        <td id=""cell-BA"">(5,0)</td>
        <td id=""cell-BB"">(1,1)</td>
      </tr>
    </table>
    <style>
      #cell-BB {
        background-color: yellow;
      }
    </style>
  
          <p>Your payoff this round: <strong>1</strong></p>
          <p>Practice rounds do not count towards your total fictional payoff.</p>
        ","0","","","","","","","","","2","true","practice","","","","","",""
"html-button-response","10","86557","0.0-10.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","","","","","","","","","","Testing communication: Do you receive?","Yes I do.","3","true","practice","","","","","",""
"html-button-response","10","86557","0.0-10.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","","","","","","","","","","","","3","true","practice","","","","","",""
"decision","11","107830","0.0-11.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","21272","
          <p>Practice 3: Decision Phase</p>
          <p>You have <span id=""decision-countdown"">30</span> seconds to make your choice.</p>
          <p>Choose your action:</p>
          
          <table class=""payoff-matrix"">
            <tr>
              <th rowspan=""2"">Your Choice</th>
              <th colspan=""2"">Partner's Choice</th>
            </tr>
            <tr>
              <th>A</th>
              <th>B</th>
            </tr>
            <tr>
              <th>A</th>
              <td>(3,3)</td>
              <td>(0,5)</td>
            </tr>
            <tr>
              <th>B</th>
              <td>(5,0)</td>
              <td>(1,1)</td>
            </tr>
          </table>
        
        ","1","","","","","","","","","3","true","practice","B","B","1","1","",""
"html-button-response","12","109264","0.0-12.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","1433","
          <p>Results of Practice 3:</p>
          <p>You chose: B</p>
          <p>Your partner chose: B</p>
          
    <table class=""payoff-matrix"">
      <tr>
        <th rowspan=""2"">Your Choice</th>
        <th colspan=""2"">Partner's Choice</th>
      </tr>
      <tr>
        <th>A</th>
        <th>B</th>
      </tr>
      <tr>
        <th>A</th>
        <td id=""cell-AA"">(3,3)</td>
        <td id=""cell-AB"">(0,5)</td>
      </tr>
      <tr>
        <th>B</th>
        <td id=""cell-BA"">(5,0)</td>
        <td id=""cell-BB"">(1,1)</td>
      </tr>
    </table>
    <style>
      #cell-BB {
        background-color: yellow;
      }
    </style>
  
          <p>Your payoff this round: <strong>1</strong></p>
          <p>Practice rounds do not count towards your total fictional payoff.</p>
        ","0","","","","","","","","","3","true","practice","","","","","",""
"html-button-response","13","111160","0.0-13.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","1895","<p>You have completed the practice rounds. When you are ready, press the button below to start the main experiment.</p>","0","","","","","","","","","","","","","","","","",""
"call-function","14","111161","0.0-14.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","","","","","","","","","","","","","","","","","","","",""
"communication","15","119499","0.0-15.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","","","","","","","","","","Let's cooperate!","Yes, this is mutually beneficial.","1","false","experiment","","","","","","1"
"decision","16","120746","0.0-16.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","1245","
                  <p>Round 1: Decision Phase</p>
                  <p>You have <span id=""decision-countdown"">30</span> seconds to make your choice.</p>
                  <p>Choose your action:</p>
                  
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(3,3)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              
              ","1","","","","","","","","","1","false","experiment","B","B","1","1","","1"
"feedback","17","122786","0.0-17.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","2038","
                <p>Results of Round 1:</p>
                <p>You chose: B</p>
                <p>Your partner chose: B</p>
                
      
      <table class=""payoff-matrix"">
        <tr>
          <th rowspan=""2"">Your Choice</th>
          <th colspan=""2"">Partner's Choice</th>
        </tr>
        <tr>
          <th>A</th>
          <th>B</th>
        </tr>
        <tr>
          <th>A</th>
          <td id=""cell-AA"">(3,3)</td>
          <td id=""cell-AB"">(0,5)</td>
        </tr>
        <tr>
          <th>B</th>
          <td id=""cell-BA"">(5,0)</td>
          <td id=""cell-BB"">(1,1)</td>
        </tr>
      </table>
      <style>
        #cell-BB {
          background-color: yellow;
        }
      </style>
  
  
                <p>Your payoff this round: <strong>1</strong></p>
                <p>Your total payoff: 1</p>
            ","0","","","","","","","","","1","false","experiment","","","","","","1"
"communication","18","129707","0.0-18.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","","","","","","","","","","There is no point in cooperating!","I disagree, I think we should cooperate.","2","false","experiment","","","","","","2"
"decision","19","130813","0.0-19.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","1105","
                  <p>Round 2: Decision Phase</p>
                  <p>You have <span id=""decision-countdown"">30</span> seconds to make your choice.</p>
                  <p>Choose your action:</p>
                  
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              
              ","1","","","","","","","","","2","false","experiment","B","B","1","1","","2"
"feedback","20","136157","0.0-20.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","5343","
                <p>Results of Round 2:</p>
                <p>You chose: B</p>
                <p>Your partner chose: B</p>
                
      
      <table class=""payoff-matrix"">
        <tr>
          <th rowspan=""2"">Your Choice</th>
          <th colspan=""2"">Partner's Choice</th>
        </tr>
        <tr>
          <th>A</th>
          <th>B</th>
        </tr>
        <tr>
          <th>A</th>
          <td id=""cell-AA"">(4,4)</td>
          <td id=""cell-AB"">(0,5)</td>
        </tr>
        <tr>
          <th>B</th>
          <td id=""cell-BA"">(5,0)</td>
          <td id=""cell-BB"">(1,1)</td>
        </tr>
      </table>
      <style>
        #cell-BB {
          background-color: yellow;
        }
      </style>
  
  
                <p>Your payoff this round: <strong>1</strong></p>
                <p>Your total payoff: 2</p>
            ","0","","","","","","","","","2","false","experiment","","","","","","2"
"communication","21","142918","0.0-21.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","","","","","","","","","","I think we should cooperate to improve both our earnings.","Yes, this is mutually beneficial.","3","false","experiment","","","","","","3"
"decision","22","146336","0.0-22.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","3416","
                  <p>Round 3: Decision Phase</p>
                  <p>You have <span id=""decision-countdown"">30</span> seconds to make your choice.</p>
                  <p>Choose your action:</p>
                  
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(3,3)</td>
                      <td>(0,4)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(4,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              
              ","1","","","","","","","","","3","false","experiment","B","B","1","1","","3"
"feedback","23","148175","0.0-23.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","1838","
                <p>Results of Round 3:</p>
                <p>You chose: B</p>
                <p>Your partner chose: B</p>
                
      
      <table class=""payoff-matrix"">
        <tr>
          <th rowspan=""2"">Your Choice</th>
          <th colspan=""2"">Partner's Choice</th>
        </tr>
        <tr>
          <th>A</th>
          <th>B</th>
        </tr>
        <tr>
          <th>A</th>
          <td id=""cell-AA"">(3,3)</td>
          <td id=""cell-AB"">(0,4)</td>
        </tr>
        <tr>
          <th>B</th>
          <td id=""cell-BA"">(4,0)</td>
          <td id=""cell-BB"">(1,1)</td>
        </tr>
      </table>
      <style>
        #cell-BB {
          background-color: yellow;
        }
      </style>
  
  
                <p>Your payoff this round: <strong>1</strong></p>
                <p>Your total payoff: 3</p>
            ","0","","","","","","","","","3","false","experiment","","","","","","3"
"communication","24","155936","0.0-24.0","communication_bot","
                  <table class=""payoff-matrix"">
                    <tr>
                      <th rowspan=""2"">Your Choice</th>
                      <th colspan=""2"">Partner's Choice</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <th>B</th>
                    </tr>
                    <tr>
                      <th>A</th>
                      <td>(4,4)</td>
                      <td>(0,5)</td>
                    </tr>
                    <tr>
                      <th>B</th>
                      <td>(5,0)</td>
                      <td>(1,1)</td>
                    </tr>
                  </table>
              ","","","","","","","","","","Let's cooperate!","Yes, we have more to gain together.","4","false","experiment","","","","","","4"
